RevisionNumber,ISO3,CTSCode,Year,RevisionDate,Notes
2016,PCN,ECCS,1971,2026-04-01,synthetic revision
2017,POL,ECCS,1971,2026-04-01,synthetic revision
2018,PRT,ECCS,1971,2026-04-01,synthetic revision
2019,PRI,ECCS,1971,2026-04-01,synthetic revision
2020,QAT,ECCS,1971,2026-04-01,synthetic revision
2021,ROU,ECCS,1971,2026-04-01,synthetic revision
2022,RWA,ECCS,1971,2026-04-01,synthetic revision
2023,SPM,ECCS,1971,2026-04-01,synthetic revision
2024,WSM,ECCS,1971,2026-04-01,synthetic revision
2025,SMR,ECCS,1971,2026-04-01,synthetic revision
2026,STP,ECCS,1971,2026-04-01,synthetic revision
2027,SAU,ECCS,1971,2026-04-01,synthetic revision
2028,SEN,ECCS,1971,2026-04-01,synthetic revision
2029,SYC,ECCS,1971,2026-04-01,synthetic revision
2030,SLE,ECCS,1971,2026-04-01,synthetic revision
2031,SLB,ECCS,1971,2026-04-01,synthetic revision
2032,SOM,ECCS,1971,2026-04-01,synthetic revision
2033,ZAF,ECCS,1971,2026-04-01,synthetic revision
2034,ESP,ECCS,1971,2026-04-01,synthetic revision
2035,LKA,ECCS,1971,2026-04-01,synthetic revision
2036,KNA,ECCS,1971,2026-04-01,synthetic revision
2037,LCA,ECCS,1971,2026-04-01,synthetic revision
2038,VCT,ECCS,1971,2026-04-01,synthetic revision
2039,SUR,ECCS,1971,2026-04-01,synthetic revision
2040,SJM,ECCS,1971,2026-04-01,synthetic revision
2041,SWE,ECCS,1971,2026-04-01,synthetic revision
2042,CHE,ECCS,1971,2026-04-01,synthetic revision
2043,SYR,ECCS,1971,2026-04-01,synthetic revision
2044,TWN,ECCS,1971,2026-04-01,synthetic revision
2045,TZA,ECCS,1971,2026-04-01,synthetic revision
2046,THA,ECCS,1971,2026-04-01,synthetic revision
2047,TLS,ECCS,1971,2026-04-01,synthetic revision
2048,TGO,ECCS,1971,2026-04-01,synthetic revision
2049,TKL,ECCS,1971,2026-04-01,synthetic revision
2050,TON,ECCS,1971,2026-04-01,synthetic revision
2051,TTO,ECCS,1971,2026-04-01,synthetic revision
2052,TUN,ECCS,1971,2026-04-01,synthetic revision
2053,TCA,ECCS,1971,2026-04-01,synthetic revision
2054,TUV,ECCS,1971,2026-04-01,synthetic revision
2055,UGA,ECCS,1971,2026-04-01,synthetic revision
2056,ARE,ECCS,1971,2026-04-01,synthetic revision
2057,GBR,ECCS,1971,2026-04-01,synthetic revision
2058,USA,ECCS,1971,2026-04-01,synthetic revision
2059,VIR,ECCS,1971,2026-04-01,synthetic revision
2060,URY,ECCS,1971,2026-04-01,synthetic revision
2061,VUT,ECCS,1971,2026-04-01,synthetic revision
2062,VEN,ECCS,1971,2026-04-01,synthetic revision
2063,VNM,ECCS,1971,2026-04-01,synthetic revision
2064,WLF,ECCS,1971,2026-04-01,synthetic revision
2065,PSE,ECCS,1971,2026-04-01,synthetic revision
2066,ESH,ECCS,1971,2026-04-01,synthetic revision
2067,YEM,ECCS,1971,2026-04-01,synthetic revision
2068,ZMB,ECCS,1971,2026-04-01,synthetic revision
2069,ZWE,ECCS,1971,2026-04-01,synthetic revision
2070,AFG,ECCS,1972,2026-04-01,synthetic revision
2071,ALB,ECCS,1972,2026-04-01,synthetic revision
2072,DZA,ECCS,1972,2026-04-01,synthetic revision
2073,ASM,ECCS,1972,2026-04-01,synthetic revision
2074,AND,ECCS,1972,2026-04-01,synthetic revision
2075,AGO,ECCS,1972,2026-04-01,synthetic revision
2076,AIA,ECCS,1972,2026-04-01,synthetic revision
2077,ATG,ECCS,1972,2026-04-01,synthetic revision
2078,ARG,ECCS,1972,2026-04-01,synthetic revision
2079,ABW,ECCS,1972,2026-04-01,synthetic revision
2080,AUS,ECCS,1972,2026-04-01,synthetic revision
2081,AUT,ECCS,1972,2026-04-01,synthetic revision
2082,BHS,ECCS,1972,2026-04-01,synthetic revision
2083,BHR,ECCS,1972,2026-04-01,synthetic revision
2084,BGD,ECCS,1972,2026-04-01,synthetic revision
2085,BRB,ECCS,1972,2026-04-01,synthetic revision
2086,BLZ,ECCS,1972,2026-04-01,synthetic revision
2087,BEN,ECCS,1972,2026-04-01,synthetic revision
2088,BTN,ECCS,1972,2026-04-01,synthetic revision
2089,BOL,ECCS,1972,2026-04-01,synthetic revision
2090,BWA,ECCS,1972,2026-04-01,synthetic revision
2091,BRA,ECCS,1972,2026-04-01,synthetic revision
2092,VGB,ECCS,1972,2026-04-01,synthetic revision
2093,BRN,ECCS,1972,2026-04-01,synthetic revision
2094,BGR,ECCS,1972,2026-04-01,synthetic revision
2095,BFA,ECCS,1972,2026-04-01,synthetic revision
2096,BDI,ECCS,1972,2026-04-01,synthetic revision
2097,CPV,ECCS,1972,2026-04-01,synthetic revision
2098,KHM,ECCS,1972,2026-04-01,synthetic revision
2099,CMR,ECCS,1972,2026-04-01,synthetic revision
2100,CAN,ECCS,1972,2026-04-01,synthetic revision
2101,CYM,ECCS,1972,2026-04-01,synthetic revision
2102,CAF,ECCS,1972,2026-04-01,synthetic revision
2103,TCD,ECCS,1972,2026-04-01,synthetic revision
2104,CHL,ECCS,1972,2026-04-01,synthetic revision
2105,HKG,ECCS,1972,2026-04-01,synthetic revision
2106,MAC,ECCS,1972,2026-04-01,synthetic revision
2107,CHN,ECCS,1972,2026-04-01,synthetic revision
2108,COL,ECCS,1972,2026-04-01,synthetic revision
2109,COM,ECCS,1972,2026-04-01,synthetic revision
2110,COD,ECCS,1972,2026-04-01,synthetic revision
2111,COG,ECCS,1972,2026-04-01,synthetic revision
2112,COK,ECCS,1972,2026-04-01,synthetic revision
2113,CRI,ECCS,1972,2026-04-01,synthetic revision
2114,CUB,ECCS,1972,2026-04-01,synthetic revision
2115,CYP,ECCS,1972,2026-04-01,synthetic revision
2116,DNK,ECCS,1972,2026-04-01,synthetic revision
2117,DJI,ECCS,1972,2026-04-01,synthetic revision
2118,DMA,ECCS,1972,2026-04-01,synthetic revision
2119,DOM,ECCS,1972,2026-04-01,synthetic revision
2120,ECU,ECCS,1972,2026-04-01,synthetic revision
2121,EGY,ECCS,1972,2026-04-01,synthetic revision
2122,SLV,ECCS,1972,2026-04-01,synthetic revision
2123,GNQ,ECCS,1972,2026-04-01,synthetic revision
2124,SWZ,ECCS,1972,2026-04-01,synthetic revision
2125,FLK,ECCS,1972,2026-04-01,synthetic revision
2126,FRO,ECCS,1972,2026-04-01,synthetic revision
2127,FJI,ECCS,1972,2026-04-01,synthetic revision
2128,FIN,ECCS,1972,2026-04-01,synthetic revision
2129,FRA,ECCS,1972,2026-04-01,synthetic revision
2130,PYF,ECCS,1972,2026-04-01,synthetic revision
2131,GAB,ECCS,1972,2026-04-01,synthetic revision
2132,GMB,ECCS,1972,2026-04-01,synthetic revision
2133,DEU,ECCS,1972,2026-04-01,synthetic revision
2134,GHA,ECCS,1972,2026-04-01,synthetic revision
2135,GIB,ECCS,1972,2026-04-01,synthetic revision
2136,GRC,ECCS,1972,2026-04-01,synthetic revision
2137,GRL,ECCS,1972,2026-04-01,synthetic revision
2138,GRD,ECCS,1972,2026-04-01,synthetic revision
2139,GLP,ECCS,1972,2026-04-01,synthetic revision
2140,GTM,ECCS,1972,2026-04-01,synthetic revision
2141,GUF,ECCS,1972,2026-04-01,synthetic revision
2142,GIN,ECCS,1972,2026-04-01,synthetic revision
2143,GNB,ECCS,1972,2026-04-01,synthetic revision
2144,GUY,ECCS,1972,2026-04-01,synthetic revision
2145,HTI,ECCS,1972,2026-04-01,synthetic revision
2146,VAT,ECCS,1972,2026-04-01,synthetic revision
2147,HND,ECCS,1972,2026-04-01,synthetic revision
2148,HUN,ECCS,1972,2026-04-01,synthetic revision
2149,ISL,ECCS,1972,2026-04-01,synthetic revision
2150,IND,ECCS,1972,2026-04-01,synthetic revision
2151,IDN,ECCS,1972,2026-04-01,synthetic revision
2152,IRN,ECCS,1972,2026-04-01,synthetic revision
2153,IRQ,ECCS,1972,2026-04-01,synthetic revision
2154,IRL,ECCS,1972,2026-04-01,synthetic revision
2155,IMN,ECCS,1972,2026-04-01,synthetic revision
2156,ISR,ECCS,1972,2026-04-01,synthetic revision
2157,ITA,ECCS,1972,2026-04-01,synthetic revision
2158,JAM,ECCS,1972,2026-04-01,synthetic revision
2159,JPN,ECCS,1972,2026-04-01,synthetic revision
2160,JOR,ECCS,1972,2026-04-01,synthetic revision
2161,KEN,ECCS,1972,2026-04-01,synthetic revision
2162,KIR,ECCS,1972,2026-04-01,synthetic revision
2163,PRK,ECCS,1972,2026-04-01,synthetic revision
2164,KOR,ECCS,1972,2026-04-01,synthetic revision
2165,KWT,ECCS,1972,2026-04-01,synthetic revision
2166,LAO,ECCS,1972,2026-04-01,synthetic revision
2167,LBN,ECCS,1972,2026-04-01,synthetic revision
2168,LSO,ECCS,1972,2026-04-01,synthetic revision
2169,LBR,ECCS,1972,2026-04-01,synthetic revision
2170,LBY,ECCS,1972,2026-04-01,synthetic revision
2171,LIE,ECCS,1972,2026-04-01,synthetic revision
2172,MDG,ECCS,1972,2026-04-01,synthetic revision
2173,MWI,ECCS,1972,2026-04-01,synthetic revision
2174,MYS,ECCS,1972,2026-04-01,synthetic revision
2175,MDV,ECCS,1972,2026-04-01,synthetic revision
2176,MLI,ECCS,1972,2026-04-01,synthetic revision
2177,MLT,ECCS,1972,2026-04-01,synthetic revision
2178,MTQ,ECCS,1972,2026-04-01,synthetic revision
2179,MRT,ECCS,1972,2026-04-01,synthetic revision
2180,MUS,ECCS,1972,2026-04-01,synthetic revision
2181,MYT,ECCS,1972,2026-04-01,synthetic revision
2182,MEX,ECCS,1972,2026-04-01,synthetic revision
2183,MCO,ECCS,1972,2026-04-01,synthetic revision
2184,MNG,ECCS,1972,2026-04-01,synthetic revision
2185,MSR,ECCS,1972,2026-04-01,synthetic revision
2186,MAR,ECCS,1972,2026-04-01,synthetic revision
2187,MOZ,ECCS,1972,2026-04-01,synthetic revision
2188,MMR,ECCS,1972,2026-04-01,synthetic revision
2189,NRU,ECCS,1972,2026-04-01,synthetic revision
2190,NPL,ECCS,1972,2026-04-01,synthetic revision
2191,NLD,ECCS,1972,2026-04-01,synthetic revision
2192,NCL,ECCS,1972,2026-04-01,synthetic revision
2193,NZL,ECCS,1972,2026-04-01,synthetic revision
2194,NIC,ECCS,1972,2026-04-01,synthetic revision
2195,NER,ECCS,1972,2026-04-01,synthetic revision
2196,NGA,ECCS,1972,2026-04-01,synthetic revision
2197,NIU,ECCS,1972,2026-04-01,synthetic revision
2198,NFK,ECCS,1972,2026-04-01,synthetic revision
2199,NOR,ECCS,1972,2026-04-01,synthetic revision
2200,OMN,ECCS,1972,2026-04-01,synthetic revision
2201,PAK,ECCS,1972,2026-04-01,synthetic revision
2202,PAN,ECCS,1972,2026-04-01,synthetic revision
2203,PNG,ECCS,1972,2026-04-01,synthetic revision
2204,PRY,ECCS,1972,2026-04-01,synthetic revision
2205,PER,ECCS,1972,2026-04-01,synthetic revision
2206,PHL,ECCS,1972,2026-04-01,synthetic revision
2207,PCN,ECCS,1972,2026-04-01,synthetic revision
2208,POL,ECCS,1972,2026-04-01,synthetic revision
2209,PRT,ECCS,1972,2026-04-01,synthetic revision
2210,PRI,ECCS,1972,2026-04-01,synthetic revision
2211,QAT,ECCS,1972,2026-04-01,synthetic revision
2212,ROU,ECCS,1972,2026-04-01,synthetic revision
2213,RWA,ECCS,1972,2026-04-01,synthetic revision
2214,SPM,ECCS,1972,2026-04-01,synthetic revision
2215,WSM,ECCS,1972,2026-04-01,synthetic revision
2216,SMR,ECCS,1972,2026-04-01,synthetic revision
2217,STP,ECCS,1972,2026-04-01,synthetic revision
2218,SAU,ECCS,1972,2026-04-01,synthetic revision
2219,SEN,ECCS,1972,2026-04-01,synthetic revision
2220,SYC,ECCS,1972,2026-04-01,synthetic revision
2221,SLE,ECCS,1972,2026-04-01,synthetic revision
2222,SLB,ECCS,1972,2026-04-01,synthetic revision
2223,SOM,ECCS,1972,2026-04-01,synthetic revision
2224,ZAF,ECCS,1972,2026-04-01,synthetic revision
2225,ESP,ECCS,1972,2026-04-01,synthetic revision
2226,LKA,ECCS,1972,2026-04-01,synthetic revision
2227,KNA,ECCS,1972,2026-04-01,synthetic revision
2228,LCA,ECCS,1972,2026-04-01,synthetic revision
2229,VCT,ECCS,1972,2026-04-01,synthetic revision
2230,SUR,ECCS,1972,2026-04-01,synthetic revision
2231,SJM,ECCS,1972,2026-04-01,synthetic revision
2232,SWE,ECCS,1972,2026-04-01,synthetic revision
2233,CHE,ECCS,1972,2026-04-01,synthetic revision
2234,SYR,ECCS,1972,2026-04-01,synthetic revision
2235,TWN,ECCS,1972,2026-04-01,synthetic revision
2236,TZA,ECCS,1972,2026-04-01,synthetic revision
2237,THA,ECCS,1972,2026-04-01,synthetic revision
2238,TLS,ECCS,1972,2026-04-01,synthetic revision
2239,TGO,ECCS,1972,2026-04-01,synthetic revision
2240,TKL,ECCS,1972,2026-04-01,synthetic revision
2241,TON,ECCS,1972,2026-04-01,synthetic revision
2242,TTO,ECCS,1972,2026-04-01,synthetic revision
2243,TUN,ECCS,1972,2026-04-01,synthetic revision
2244,TCA,ECCS,1972,2026-04-01,synthetic revision
2245,TUV,ECCS,1972,2026-04-01,synthetic revision
2246,UGA,ECCS,1972,2026-04-01,synthetic revision
2247,ARE,ECCS,1972,2026-04-01,synthetic revision
2248,GBR,ECCS,1972,2026-04-01,synthetic revision
2249,USA,ECCS,1972,2026-04-01,synthetic revision
2250,VIR,ECCS,1972,2026-04-01,synthetic revision
2251,URY,ECCS,1972,2026-04-01,synthetic revision
2252,VUT,ECCS,1972,2026-04-01,synthetic revision
2253,VEN,ECCS,1972,2026-04-01,synthetic revision
2254,VNM,ECCS,1972,2026-04-01,synthetic revision
2255,WLF,ECCS,1972,2026-04-01,synthetic revision
2256,PSE,ECCS,1972,2026-04-01,synthetic revision
2257,ESH,ECCS,1972,2026-04-01,synthetic revision
2258,YEM,ECCS,1972,2026-04-01,synthetic revision
2259,ZMB,ECCS,1972,2026-04-01,synthetic revision
2260,ZWE,ECCS,1972,2026-04-01,synthetic revision
2261,AFG,ECCS,1973,2026-04-01,synthetic revision
2262,ALB,ECCS,1973,2026-04-01,synthetic revision
2263,DZA,ECCS,1973,2026-04-01,synthetic revision
2264,ASM,ECCS,1973,2026-04-01,synthetic revision
2265,AND,ECCS,1973,2026-04-01,synthetic revision
2266,AGO,ECCS,1973,2026-04-01,synthetic revision
2267,AIA,ECCS,1973,2026-04-01,synthetic revision
2268,ATG,ECCS,1973,2026-04-01,synthetic revision
2269,ARG,ECCS,1973,2026-04-01,synthetic revision
2270,ABW,ECCS,1973,2026-04-01,synthetic revision
2271,AUS,ECCS,1973,2026-04-01,synthetic revision
2272,AUT,ECCS,1973,2026-04-01,synthetic revision
2273,BHS,ECCS,1973,2026-04-01,synthetic revision
2274,BHR,ECCS,1973,2026-04-01,synthetic revision
2275,BGD,ECCS,1973,2026-04-01,synthetic revision
2276,BRB,ECCS,1973,2026-04-01,synthetic revision
2277,BLZ,ECCS,1973,2026-04-01,synthetic revision
2278,BEN,ECCS,1973,2026-04-01,synthetic revision
2279,BTN,ECCS,1973,2026-04-01,synthetic revision
2280,BOL,ECCS,1973,2026-04-01,synthetic revision
2281,BWA,ECCS,1973,2026-04-01,synthetic revision
2282,BRA,ECCS,1973,2026-04-01,synthetic revision
2283,VGB,ECCS,1973,2026-04-01,synthetic revision
2284,BRN,ECCS,1973,2026-04-01,synthetic revision
2285,BGR,ECCS,1973,2026-04-01,synthetic revision
2286,BFA,ECCS,1973,2026-04-01,synthetic revision
2287,BDI,ECCS,1973,2026-04-01,synthetic revision
2288,CPV,ECCS,1973,2026-04-01,synthetic revision
2289,KHM,ECCS,1973,2026-04-01,synthetic revision
2290,CMR,ECCS,1973,2026-04-01,synthetic revision
2291,CAN,ECCS,1973,2026-04-01,synthetic revision
2292,CYM,ECCS,1973,2026-04-01,synthetic revision
2293,CAF,ECCS,1973,2026-04-01,synthetic revision
2294,TCD,ECCS,1973,2026-04-01,synthetic revision
2295,CHL,ECCS,1973,2026-04-01,synthetic revision
2296,HKG,ECCS,1973,2026-04-01,synthetic revision
2297,MAC,ECCS,1973,2026-04-01,synthetic revision
2298,CHN,ECCS,1973,2026-04-01,synthetic revision
2299,COL,ECCS,1973,2026-04-01,synthetic revision
2300,COM,ECCS,1973,2026-04-01,synthetic revision
2301,COD,ECCS,1973,2026-04-01,synthetic revision
2302,COG,ECCS,1973,2026-04-01,synthetic revision
2303,COK,ECCS,1973,2026-04-01,synthetic revision
2304,CRI,ECCS,1973,2026-04-01,synthetic revision
2305,CUB,ECCS,1973,2026-04-01,synthetic revision
2306,CYP,ECCS,1973,2026-04-01,synthetic revision
2307,DNK,ECCS,1973,2026-04-01,synthetic revision
2308,DJI,ECCS,1973,2026-04-01,synthetic revision
2309,DMA,ECCS,1973,2026-04-01,synthetic revision
2310,DOM,ECCS,1973,2026-04-01,synthetic revision
2311,ECU,ECCS,1973,2026-04-01,synthetic revision
2312,EGY,ECCS,1973,2026-04-01,synthetic revision
2313,SLV,ECCS,1973,2026-04-01,synthetic revision
2314,GNQ,ECCS,1973,2026-04-01,synthetic revision
2315,SWZ,ECCS,1973,2026-04-01,synthetic revision
2316,FLK,ECCS,1973,2026-04-01,synthetic revision
2317,FRO,ECCS,1973,2026-04-01,synthetic revision
2318,FJI,ECCS,1973,2026-04-01,synthetic revision
2319,FIN,ECCS,1973,2026-04-01,synthetic revision
2320,FRA,ECCS,1973,2026-04-01,synthetic revision
2321,PYF,ECCS,1973,2026-04-01,synthetic revision
2322,GAB,ECCS,1973,2026-04-01,synthetic revision
2323,GMB,ECCS,1973,2026-04-01,synthetic revision
2324,DEU,ECCS,1973,2026-04-01,synthetic revision
2325,GHA,ECCS,1973,2026-04-01,synthetic revision
2326,GIB,ECCS,1973,2026-04-01,synthetic revision
2327,GRC,ECCS,1973,2026-04-01,synthetic revision
2328,GRL,ECCS,1973,2026-04-01,synthetic revision
2329,GRD,ECCS,1973,2026-04-01,synthetic revision
2330,GLP,ECCS,1973,2026-04-01,synthetic revision
2331,GTM,ECCS,1973,2026-04-01,synthetic revision
2332,GUF,ECCS,1973,2026-04-01,synthetic revision
2333,GIN,ECCS,1973,2026-04-01,synthetic revision
2334,GNB,ECCS,1973,2026-04-01,synthetic revision
2335,GUY,ECCS,1973,2026-04-01,synthetic revision
2336,HTI,ECCS,1973,2026-04-01,synthetic revision
2337,VAT,ECCS,1973,2026-04-01,synthetic revision
2338,HND,ECCS,1973,2026-04-01,synthetic revision
2339,HUN,ECCS,1973,2026-04-01,synthetic revision
2340,ISL,ECCS,1973,2026-04-01,synthetic revision
2341,IND,ECCS,1973,2026-04-01,synthetic revision
2342,IDN,ECCS,1973,2026-04-01,synthetic revision
2343,IRN,ECCS,1973,2026-04-01,synthetic revision
2344,IRQ,ECCS,1973,2026-04-01,synthetic revision
2345,IRL,ECCS,1973,2026-04-01,synthetic revision
2346,IMN,ECCS,1973,2026-04-01,synthetic revision
2347,ISR,ECCS,1973,2026-04-01,synthetic revision
2348,ITA,ECCS,1973,2026-04-01,synthetic revision
2349,JAM,ECCS,1973,2026-04-01,synthetic revision
2350,JPN,ECCS,1973,2026-04-01,synthetic revision
2351,JOR,ECCS,1973,2026-04-01,synthetic revision
2352,KEN,ECCS,1973,2026-04-01,synthetic revision
2353,KIR,ECCS,1973,2026-04-01,synthetic revision
2354,PRK,ECCS,1973,2026-04-01,synthetic revision
2355,KOR,ECCS,1973,2026-04-01,synthetic revision
2356,KWT,ECCS,1973,2026-04-01,synthetic revision
2357,LAO,ECCS,1973,2026-04-01,synthetic revision
2358,LBN,ECCS,1973,2026-04-01,synthetic revision
2359,LSO,ECCS,1973,2026-04-01,synthetic revision
2360,LBR,ECCS,1973,2026-04-01,synthetic revision
2361,LBY,ECCS,1973,2026-04-01,synthetic revision
2362,LIE,ECCS,1973,2026-04-01,synthetic revision
2363,MDG,ECCS,1973,2026-04-01,synthetic revision
2364,MWI,ECCS,1973,2026-04-01,synthetic revision
2365,MYS,ECCS,1973,2026-04-01,synthetic revision
2366,MDV,ECCS,1973,2026-04-01,synthetic revision
2367,MLI,ECCS,1973,2026-04-01,synthetic revision
2368,MLT,ECCS,1973,2026-04-01,synthetic revision
2369,MTQ,ECCS,1973,2026-04-01,synthetic revision
2370,MRT,ECCS,1973,2026-04-01,synthetic revision
2371,MUS,ECCS,1973,2026-04-01,synthetic revision
2372,MYT,ECCS,1973,2026-04-01,synthetic revision
2373,MEX,ECCS,1973,2026-04-01,synthetic revision
2374,MCO,ECCS,1973,2026-04-01,synthetic revision
2375,MNG,ECCS,1973,2026-04-01,synthetic revision
2376,MSR,ECCS,1973,2026-04-01,synthetic revision
2377,MAR,ECCS,1973,2026-04-01,synthetic revision
2378,MOZ,ECCS,1973,2026-04-01,synthetic revision
2379,MMR,ECCS,1973,2026-04-01,synthetic revision
2380,NRU,ECCS,1973,2026-04-01,synthetic revision
2381,NPL,ECCS,1973,2026-04-01,synthetic revision
2382,NLD,ECCS,1973,2026-04-01,synthetic revision
2383,NCL,ECCS,1973,2026-04-01,synthetic revision
2384,NZL,ECCS,1973,2026-04-01,synthetic revision
2385,NIC,ECCS,1973,2026-04-01,synthetic revision
2386,NER,ECCS,1973,2026-04-01,synthetic revision
2387,NGA,ECCS,1973,2026-04-01,synthetic revision
2388,NIU,ECCS,1973,2026-04-01,synthetic revision
2389,NFK,ECCS,1973,2026-04-01,synthetic revision
2390,NOR,ECCS,1973,2026-04-01,synthetic revision
2391,OMN,ECCS,1973,2026-04-01,synthetic revision
2392,PAK,ECCS,1973,2026-04-01,synthetic revision
2393,PAN,ECCS,1973,2026-04-01,synthetic revision
2394,PNG,ECCS,1973,2026-04-01,synthetic revision
2395,PRY,ECCS,1973,2026-04-01,synthetic revision
2396,PER,ECCS,1973,2026-04-01,synthetic revision
2397,PHL,ECCS,1973,2026-04-01,synthetic revision
2398,PCN,ECCS,1973,2026-04-01,synthetic revision
2399,POL,ECCS,1973,2026-04-01,synthetic revision
2400,PRT,ECCS,1973,2026-04-01,synthetic revision
2401,PRI,ECCS,1973,2026-04-01,synthetic revision
2402,QAT,ECCS,1973,2026-04-01,synthetic revision
2403,ROU,ECCS,1973,2026-04-01,synthetic revision
2404,RWA,ECCS,1973,2026-04-01,synthetic revision
2405,SPM,ECCS,1973,2026-04-01,synthetic revision
2406,WSM,ECCS,1973,2026-04-01,synthetic revision
2407,SMR,ECCS,1973,2026-04-01,synthetic revision
2408,STP,ECCS,1973,2026-04-01,synthetic revision
2409,SAU,ECCS,1973,2026-04-01,synthetic revision
2410,SEN,ECCS,1973,2026-04-01,synthetic revision
2411,SYC,ECCS,1973,2026-04-01,synthetic revision
2412,SLE,ECCS,1973,2026-04-01,synthetic revision
2413,SLB,ECCS,1973,2026-04-01,synthetic revision
2414,SOM,ECCS,1973,2026-04-01,synthetic revision
2415,ZAF,ECCS,1973,2026-04-01,synthetic revision
2416,ESP,ECCS,1973,2026-04-01,synthetic revision
2417,LKA,ECCS,1973,2026-04-01,synthetic revision
2418,KNA,ECCS,1973,2026-04-01,synthetic revision
2419,LCA,ECCS,1973,2026-04-01,synthetic revision
2420,VCT,ECCS,1973,2026-04-01,synthetic revision
2421,SUR,ECCS,1973,2026-04-01,synthetic revision
2422,SJM,ECCS,1973,2026-04-01,synthetic revision
2423,SWE,ECCS,1973,2026-04-01,synthetic revision
2424,CHE,ECCS,1973,2026-04-01,synthetic revision
2425,SYR,ECCS,1973,2026-04-01,synthetic revision
2426,TWN,ECCS,1973,2026-04-01,synthetic revision
2427,TZA,ECCS,1973,2026-04-01,synthetic revision
2428,THA,ECCS,1973,2026-04-01,synthetic revision
2429,TLS,ECCS,1973,2026-04-01,synthetic revision
2430,TGO,ECCS,1973,2026-04-01,synthetic revision
2431,TKL,ECCS,1973,2026-04-01,synthetic revision
2432,TON,ECCS,1973,2026-04-01,synthetic revision
2433,TTO,ECCS,1973,2026-04-01,synthetic revision
